"municipality_code","municipality_name","year","population_total","population_working_age","share_postsecondary","employment_rate","unemployment_rate","labour_market_source_table","disposable_income_pbb","price_base_amount","disposable_income_sek_nominal","new_firm_starts_per_1000_16_64","program_exit_to_work_or_study_share"
"2404","Vindeln",2016,5413,2725,0.287610619469027,82.3,11.2,"IntGr1KomKonUtb",5.5,44300,243650,9.1,
"2404","Vindeln",2017,5412,2701,0.289685737308622,82.5,11.4,"IntGr1KomKonUtb",5.6,44800,250880,7.1,
"2404","Vindeln",2018,5436,2701,0.289866774323779,82.7,11.6,"IntGr1KomKonUtb",5.6,45500,254800,8.5,
"2404","Vindeln",2019,5423,2709,0.297504025764895,83.8,10.4,"IntGr1KomKonUtb",5.7,46500,265050,12.6,60
"2404","Vindeln",2020,5485,2722,0.300242130750605,82.3,11.3,"IntGr1KomKonUtb",5.7,47300,269610,10.9,52.77777778
"2404","Vindeln",2021,5550,2744,0.31074578989575,84.3,10.4,"IntGr1KomKonUtb",5.9,47600,280840,11.86842998,57.89473684
"2404","Vindeln",2022,5504,2701,0.317013463892289,85.8,8.7,"IntGr1KomUtbBAS",6.1,48300,294630,13.82333109,31.25
"2404","Vindeln",2023,5461,2688,0.321224489795918,85.1,7.9,"IntGr1KomUtbBAS",5.2,52500,273000,9.57592339,38.46153846
"2409","Robertsfors",2016,6784,3600,0.291047040971168,81.2,13.7,"IntGr1KomKonUtb",5.4,44300,239220,9,53.84615385
"2409","Robertsfors",2017,6784,3581,0.299150485436893,82.2,13.1,"IntGr1KomKonUtb",5.4,44800,241920,8,65.21739131
"2409","Robertsfors",2018,6762,3535,0.305802886091495,83.3,11.4,"IntGr1KomKonUtb",5.6,45500,254800,7.5,65.90909091
"2409","Robertsfors",2019,6747,3486,0.308622828784119,84.3,10.7,"IntGr1KomKonUtb",5.6,46500,260400,8.1,52.5
"2409","Robertsfors",2020,6748,3449,0.31592039800995,83.9,12,"IntGr1KomKonUtb",5.7,47300,269610,10.4,64.81481481
"2409","Robertsfors",2021,6786,3439,0.31873631529559,85.1,10.6,"IntGr1KomKonUtb",6,47600,285600,7.27959019,56.75675675
"2409","Robertsfors",2022,6759,3402,0.318716237686686,86.3,8.8,"IntGr1KomUtbBAS",6.2,48300,299460,9.66962127,
"2409","Robertsfors",2023,6740,3363,0.331309904153355,86.2,7.3,"IntGr1KomUtbBAS",5.3,52500,278250,7.59219089,
"2417","Norsjö",2016,4125,2100,0.222863135815417,81.4,16.1,"IntGr1KomKonUtb",5.5,44300,243650,10.2,23.07692308
"2417","Norsjö",2017,4086,2061,0.223466666666667,82.3,15.2,"IntGr1KomKonUtb",5.4,44800,241920,9.6,13.63636364
"2417","Norsjö",2018,4094,2064,0.224101479915433,82.7,14.9,"IntGr1KomKonUtb",5.5,45500,250250,8.4,7.40740741
"2417","Norsjö",2019,3986,2006,0.232094776521271,83.6,13.3,"IntGr1KomKonUtb",5.6,46500,260400,7.1,10.52631579
"2417","Norsjö",2020,3945,1959,0.239801543550165,84.4,12.7,"IntGr1KomKonUtb",5.7,47300,269610,8.7,32.14285715
"2417","Norsjö",2021,3971,1959,0.242324561403509,84.5,10.8,"IntGr1KomKonUtb",5.9,47600,280840,6.59754948,34
"2417","Norsjö",2022,3947,1950,0.254415011037528,85.7,10.4,"IntGr1KomUtbBAS",6,48300,289800,9.39849624,
"2417","Norsjö",2023,3924,1907,0.263544018058691,84.2,10,"IntGr1KomUtbBAS",5.3,52500,278250,3.78250591,
"2418","Malå",2016,3100,1614,0.238723108952117,86.7,12.5,"IntGr1KomKonUtb",5.6,44300,248080,7.8,70.96774194
"2418","Malå",2017,3133,1588,0.241811846689896,87,13.5,"IntGr1KomKonUtb",5.7,44800,255360,6.9,100
"2418","Malå",2018,3122,1567,0.242786769880366,85.9,11.6,"IntGr1KomKonUtb",5.8,45500,263900,14.5,90.90909091
"2418","Malå",2019,3068,1516,0.250898634076204,86.1,10.2,"IntGr1KomKonUtb",5.9,46500,274350,7,54.54545454
"2418","Malå",2020,3024,1493,0.25676664228237,85.4,11.6,"IntGr1KomKonUtb",5.9,47300,279070,7.7,68
"2418","Malå",2021,3034,1498,0.256259204712813,86.2,10.3,"IntGr1KomKonUtb",6,47600,285600,9.16870416,
"2418","Malå",2022,3033,1496,0.257206208425721,86.3,9.7,"IntGr1KomUtbBAS",6.2,48300,299460,8.55222969,
"2418","Malå",2023,2990,1465,0.259426847662142,86.1,7.9,"IntGr1KomUtbBAS",5.3,52500,278250,11.02941176,
"2421","Storuman",2016,5899,3069,0.292718096611392,81,12.6,"IntGr1KomKonUtb",5.3,44300,234790,11.9,38.46153846
"2421","Storuman",2017,5902,3069,0.290869722121978,81.1,13.4,"IntGr1KomKonUtb",5.3,44800,237440,10.4,25
"2421","Storuman",2018,5912,3049,0.29278951201748,81.1,12.3,"IntGr1KomKonUtb",5.4,45500,245700,9.1,20
"2421","Storuman",2019,5852,3002,0.298342541436464,82.1,11.4,"IntGr1KomKonUtb",5.5,46500,255750,7.6,41.66666667
"2421","Storuman",2020,5826,2990,0.298884758364312,82.2,13.5,"IntGr1KomKonUtb",5.5,47300,260150,8.7,100
"2421","Storuman",2021,5808,2960,0.309043348281016,82.6,11.8,"IntGr1KomKonUtb",5.7,47600,271320,10.17164654,29.41176471
"2421","Storuman",2022,5747,2917,0.318370426254244,85.1,9.9,"IntGr1KomUtbBAS",5.9,48300,284970,8.86637112,95
"2421","Storuman",2023,5621,2819,0.320631254811393,85.5,8.5,"IntGr1KomUtbBAS",5.1,52500,267750,9.01190859,44.44444444
"2422","Sorsele",2016,2535,1302,0.249579831932773,86.2,14,"IntGr1KomKonUtb",5.4,44300,239220,11.9,
"2422","Sorsele",2017,2516,1280,0.255154639175258,86.6,12.7,"IntGr1KomKonUtb",5.4,44800,241920,13.8,50
"2422","Sorsele",2018,2522,1283,0.261945392491468,85.5,12.5,"IntGr1KomKonUtb",5.6,45500,254800,11.9,
"2422","Sorsele",2019,2489,1294,0.260425531914894,85.1,12.1,"IntGr1KomKonUtb",5.4,46500,251100,14.1,
"2422","Sorsele",2020,2442,1252,0.266724587315378,84.7,12.2,"IntGr1KomKonUtb",5.5,47300,260150,4.3,92.30769231
"2422","Sorsele",2021,2460,1258,0.267015706806283,85.7,11.2,"IntGr1KomKonUtb",5.7,47600,271320,11.9760479,80
"2422","Sorsele",2022,2436,1218,0.270150575730735,86.3,12.2,"IntGr1KomUtbBAS",5.8,48300,280140,13.46297681,34.21052632
"2422","Sorsele",2023,2387,1196,0.28119349005425,87.5,9.1,"IntGr1KomUtbBAS",5,52500,262500,13.84615385,44.44444444
"2425","Dorotea",2016,2719,1355,0.19919028340081,81.3,16.7,"IntGr1KomKonUtb",5.3,44300,234790,14.7,
"2425","Dorotea",2017,2646,1333,0.203612479474548,81.2,14.7,"IntGr1KomKonUtb",5.4,44800,241920,10.9,
"2425","Dorotea",2018,2568,1279,0.215384615384615,82.2,12.8,"IntGr1KomKonUtb",5.6,45500,254800,7.7,
"2425","Dorotea",2019,2551,1254,0.226056945642796,82.1,13.2,"IntGr1KomKonUtb",5.6,46500,260400,7.2,
"2425","Dorotea",2020,2498,1219,0.236086175942549,83,12.4,"IntGr1KomKonUtb",5.6,47300,264880,10.4,100
"2425","Dorotea",2021,2459,1172,0.232965009208103,84.6,11.5,"IntGr1KomKonUtb",5.9,47600,280840,14.51612903,40
"2425","Dorotea",2022,2413,1147,0.239661654135338,85.9,9,"IntGr1KomUtbBAS",6,48300,289800,4.79616307,50
"2425","Dorotea",2023,2339,1095,0.242926829268293,84,7.3,"IntGr1KomUtbBAS",5.2,52500,273000,10.51779935,
"2460","Vännäs",2016,8695,4674,0.367464114832536,83.5,11.2,"IntGr1KomKonUtb",5.6,44300,248080,9.5,
"2460","Vännäs",2017,8776,4674,0.367884250474383,83.9,11.3,"IntGr1KomKonUtb",5.6,44800,250880,10.6,
"2460","Vännäs",2018,8785,4681,0.372368109770523,84,10.9,"IntGr1KomKonUtb",5.7,45500,259350,5.7,
"2460","Vännäs",2019,8872,4704,0.372049544286048,83.9,10.1,"IntGr1KomKonUtb",5.8,46500,269700,7.2,
"2460","Vännäs",2020,8997,4760,0.381679389312977,83.6,11.2,"IntGr1KomKonUtb",5.8,47300,274340,8.2,26.47058823
"2460","Vännäs",2021,9054,4766,0.388156372889197,84.4,10.9,"IntGr1KomKonUtb",6.1,47600,290360,9.96741422,57.57575757
"2460","Vännäs",2022,8963,4776,0.397584765443567,86.3,9,"IntGr1KomUtbBAS",6.2,48300,299460,10.15714833,60
"2460","Vännäs",2023,9059,4820,0.401459854014599,87.2,8.1,"IntGr1KomUtbBAS",5.4,52500,283500,5.38151067,
"2462","Vilhelmina",2016,6805,3594,0.248515160987809,78.5,17.9,"IntGr1KomKonUtb",5.1,44300,225930,8.6,
"2462","Vilhelmina",2017,6787,3585,0.251635004671442,78.5,17.9,"IntGr1KomKonUtb",5.2,44800,232960,11.4,
"2462","Vilhelmina",2018,6752,3520,0.254734848484849,80.6,16.7,"IntGr1KomKonUtb",5.2,45500,236600,8.4,45.45454545
"2462","Vilhelmina",2019,6668,3474,0.261036468330134,82.2,14.5,"IntGr1KomKonUtb",5.3,46500,246450,12.2,47.61904761
"2462","Vilhelmina",2020,6539,3378,0.260540184453228,81,16.2,"IntGr1KomKonUtb",5.3,47300,250690,12,45.45454545
"2462","Vilhelmina",2021,6485,3332,0.262295081967213,82.3,15.7,"IntGr1KomKonUtb",5.5,47600,261800,12.34906696,45.45454545
"2462","Vilhelmina",2022,6393,3269,0.270612384536435,83.9,12.7,"IntGr1KomUtbBAS",5.7,48300,275310,12.5958379,
"2462","Vilhelmina",2023,6263,3200,0.274255691768827,84,10.7,"IntGr1KomUtbBAS",5,52500,262500,11.47495102,
"2463","Åsele",2016,2875,1436,0.269139700078927,75.1,18.2,"IntGr1KomKonUtb",5.3,44300,234790,10.3,
"2463","Åsele",2017,2809,1389,0.278861788617886,76.3,18.6,"IntGr1KomKonUtb",5.1,44800,228480,11.7,61.53846153
"2463","Åsele",2018,2819,1405,0.277424483306836,77.6,17,"IntGr1KomKonUtb",5.2,45500,236600,9.8,61.53846154
"2463","Åsele",2019,2794,1375,0.277777777777778,79.6,15.9,"IntGr1KomKonUtb",5.2,46500,241800,9.8,
"2463","Åsele",2020,2805,1371,0.275258552108194,79.5,16.4,"IntGr1KomKonUtb",5.3,47300,250690,12.7,
"2463","Åsele",2021,2807,1372,0.287429943955164,79.4,15.5,"IntGr1KomKonUtb",5.6,47600,266560,14.0562249,
"2463","Åsele",2022,2782,1357,0.291159772911598,82,13.1,"IntGr1KomUtbBAS",5.7,48300,275310,12.0886501,
"2463","Åsele",2023,2718,1326,0.304059652029826,82.6,10.3,"IntGr1KomUtbBAS",5,52500,262500,8.84955752,
"2480","Umeå",2016,122892,75709,0.554345263356439,78.1,10.7,"IntGr1KomKonUtb",5.5,44300,243650,10.2,42.9032258
"2480","Umeå",2017,125080,76656,0.555636049755692,78.2,10.7,"IntGr1KomKonUtb",5.5,44800,246400,9.7,45.45454546
"2480","Umeå",2018,127119,77491,0.559336426773421,78.4,10.1,"IntGr1KomKonUtb",5.6,45500,254800,8.1,37.06293707
"2480","Umeå",2019,128901,78389,0.562705629000419,78.1,9.6,"IntGr1KomKonUtb",5.6,46500,260400,8.8,32.14285714
"2480","Umeå",2020,130224,78931,0.566682028334845,76.8,11.4,"IntGr1KomKonUtb",5.6,47300,264880,8.8,25.78397212
"2480","Umeå",2021,130997,79207,0.571892565292835,78,10.2,"IntGr1KomKonUtb",5.9,47600,280840,9.40024769,34.23913043
"2480","Umeå",2022,132235,79985,0.577560817576721,79.8,8.2,"IntGr1KomUtbBAS",6,48300,289800,8.7662376,
"2480","Umeå",2023,133091,80450,0.581432937580816,80,7.5,"IntGr1KomUtbBAS",5.2,52500,273000,7.42115028,35.9223301
"2481","Lycksele",2016,12187,6443,0.300708974580668,81.9,14.3,"IntGr1KomKonUtb",5.5,44300,243650,8,15.15151516
"2481","Lycksele",2017,12257,6457,0.303103448275862,81.9,14.5,"IntGr1KomKonUtb",5.5,44800,246400,9,29.62962963
"2481","Lycksele",2018,12228,6427,0.30662319835278,82.2,13.5,"IntGr1KomKonUtb",5.6,45500,254800,6,36.17021277
"2481","Lycksele",2019,12245,6440,0.309871244635193,83.2,12.2,"IntGr1KomKonUtb",5.6,46500,260400,8,30.76923077
"2481","Lycksele",2020,12324,6453,0.312596401028278,82.8,12.7,"IntGr1KomKonUtb",5.7,47300,269610,10.2,9.75609756
"2481","Lycksele",2021,12264,6415,0.320250086835707,83.5,12.3,"IntGr1KomKonUtb",5.9,47600,280840,8.27526132,8.82352941
"2481","Lycksele",2022,12243,6423,0.32904347826087,85.4,11,"IntGr1KomUtbBAS",6,48300,289800,9.27939684,14.28571429
"2481","Lycksele",2023,12213,6377,0.335706842653699,84.5,10.1,"IntGr1KomUtbBAS",5.2,52500,273000,8.23342482,100
"2482","Skellefteå",2016,72266,39856,0.367918146456959,82.3,12.7,"IntGr1KomKonUtb",5.7,44300,252510,8.1,39.19413919
"2482","Skellefteå",2017,72723,39765,0.372123695139746,82.5,12.6,"IntGr1KomKonUtb",5.7,44800,255360,7.6,38.90909091
"2482","Skellefteå",2018,72467,39357,0.376273858453916,83.1,11.6,"IntGr1KomKonUtb",5.8,45500,263900,7.9,32.02846975
"2482","Skellefteå",2019,72589,39258,0.380517289850998,83.4,10.9,"IntGr1KomKonUtb",5.9,46500,274350,7.8,36.43617021
"2482","Skellefteå",2020,72840,39173,0.384922756563582,82.8,12.1,"IntGr1KomKonUtb",5.9,47300,279070,8.1,32.80757098
"2482","Skellefteå",2021,73393,39473,0.391481295645872,83.8,11.1,"IntGr1KomKonUtb",6.2,47600,295120,9.27422188,40
"2482","Skellefteå",2022,74402,40216,0.401320837443823,85.5,8.6,"IntGr1KomUtbBAS",6.4,48300,309120,9.18395962,45.49180328
"2482","Skellefteå",2023,76542,42062,0.413312368972746,85.7,7.5,"IntGr1KomUtbBAS",5.6,52500,294000,8.15042704,
"2505","Arvidsjaur",2016,6442,3429,0.257254646234105,83.8,16.6,"IntGr1KomKonUtb",5.5,44300,243650,9.2,
"2505","Arvidsjaur",2017,6440,3411,0.252420916720465,82.4,17.4,"IntGr1KomKonUtb",5.6,44800,250880,8.4,
"2505","Arvidsjaur",2018,6334,3341,0.25945412693193,84.1,16.1,"IntGr1KomKonUtb",5.7,45500,259350,8.7,70.83333333
"2505","Arvidsjaur",2019,6220,3284,0.262822661749916,83.2,15.2,"IntGr1KomKonUtb",5.8,46500,269700,12.2,
"2505","Arvidsjaur",2020,6145,3240,0.263784887678693,82.2,15.4,"IntGr1KomKonUtb",5.8,47300,274340,11.1,100
"2505","Arvidsjaur",2021,6143,3215,0.264746227709191,82.6,14.8,"IntGr1KomKonUtb",6,47600,285600,9.88947062,64.28571429
"2505","Arvidsjaur",2022,6111,3182,0.27649930264993,85.3,13.3,"IntGr1KomUtbBAS",6.2,48300,299460,13.0699971,
"2505","Arvidsjaur",2023,6113,3168,0.278923453337994,85.3,9.9,"IntGr1KomUtbBAS",5.5,52500,288750,11.13063855,
"2506","Arjeplog",2016,2876,1563,0.256555634301914,85.2,14.5,"IntGr1KomKonUtb",5.6,44300,248080,9.5,
"2506","Arjeplog",2017,2821,1525,0.25197415649677,84.8,13.6,"IntGr1KomKonUtb",5.6,44800,250880,13.1,37.5
"2506","Arjeplog",2018,2794,1490,0.257875457875458,84.2,14,"IntGr1KomKonUtb",5.6,45500,254800,11.6,0
"2506","Arjeplog",2019,2785,1473,0.260294117647059,81.8,12.3,"IntGr1KomKonUtb",5.6,46500,260400,7.5,
"2506","Arjeplog",2020,2718,1425,0.26890756302521,83.3,12.8,"IntGr1KomKonUtb",5.7,47300,269610,10.1,100
"2506","Arjeplog",2021,2707,1391,0.273716951788491,85.4,11.5,"IntGr1KomKonUtb",5.9,47600,280840,3.3557047,33.33333333
"2506","Arjeplog",2022,2667,1379,0.281127642913078,87.2,10.5,"IntGr1KomUtbBAS",6.1,48300,294630,9.3770931,75
"2506","Arjeplog",2023,2609,1335,0.287328490718321,86.8,7.9,"IntGr1KomUtbBAS",5.4,52500,283500,8.83752549,75
"2510","Jokkmokk",2016,5105,2798,0.301803607214429,82.6,16.2,"IntGr1KomKonUtb",5.5,44300,243650,17.3,
"2510","Jokkmokk",2017,5081,2758,0.303571428571429,83.1,14.6,"IntGr1KomKonUtb",5.6,44800,250880,11.7,
"2510","Jokkmokk",2018,5001,2699,0.304062371768568,84.5,14.2,"IntGr1KomKonUtb",5.6,45500,254800,14.2,40
"2510","Jokkmokk",2019,4923,2658,0.304149377593361,83.9,11.4,"IntGr1KomKonUtb",5.6,46500,260400,13.5,
"2510","Jokkmokk",2020,4851,2619,0.308497279196317,83.8,12.1,"IntGr1KomKonUtb",5.7,47300,269610,17.7,0
"2510","Jokkmokk",2021,4780,2512,0.317590987868284,84.6,10.6,"IntGr1KomKonUtb",6,47600,285600,15.29280119,
"2510","Jokkmokk",2022,4760,2491,0.333624454148472,85.3,7.9,"IntGr1KomUtbBAS",6.2,48300,299460,16.77852349,
"2510","Jokkmokk",2023,4728,2441,0.330680813439434,85.5,7.1,"IntGr1KomUtbBAS",5.3,52500,278250,15.49508692,
"2513","Överkalix",2016,3378,1710,0.22879177377892,80.2,20.2,"IntGr1KomKonUtb",5.4,44300,239220,7.5,
"2513","Överkalix",2017,3367,1686,0.229002624671916,80.8,17.9,"IntGr1KomKonUtb",5.3,44800,237440,13.6,
"2513","Överkalix",2018,3302,1642,0.227636849132176,81.5,15.7,"IntGr1KomKonUtb",5.4,45500,245700,9.3,17.24137931
"2513","Överkalix",2019,3315,1621,0.230142566191446,81.4,15.9,"IntGr1KomKonUtb",5.4,46500,251100,10.1,100
"2513","Överkalix",2020,3289,1600,0.236714975845411,82.9,15.9,"IntGr1KomKonUtb",5.6,47300,264880,15.9,42.85714286
"2513","Överkalix",2021,3252,1576,0.242867084203201,82.7,14.2,"IntGr1KomKonUtb",5.7,47600,271320,14.11764706,45.45454545
"2513","Överkalix",2022,3160,1541,0.263082437275986,82.3,12.5,"IntGr1KomUtbBAS",5.8,48300,280140,12.98701299,50
"2513","Överkalix",2023,3162,1531,0.267383512544803,80.8,11,"IntGr1KomUtbBAS",4.9,52500,257250,9.1296409,50
"2514","Kalix",2016,16223,8506,0.28021265560166,81,16.7,"IntGr1KomKonUtb",5.6,44300,248080,8.3,29.87012987
"2514","Kalix",2017,16169,8455,0.282044595123223,81.4,15.4,"IntGr1KomKonUtb",5.6,44800,250880,8,30.26315789
"2514","Kalix",2018,16058,8384,0.288836539719932,82.4,13.9,"IntGr1KomKonUtb",5.7,45500,259350,7.1,32.30769231
"2514","Kalix",2019,15886,8229,0.293153969099627,81.8,13.3,"IntGr1KomKonUtb",5.8,46500,269700,8.1,26.66666666
"2514","Kalix",2020,15812,8152,0.296841541755889,81.2,13.9,"IntGr1KomKonUtb",5.8,47300,274340,8.2,
"2514","Kalix",2021,15768,8101,0.301580867450345,82.2,13,"IntGr1KomKonUtb",6,47600,285600,10.3976234,34.21052632
"2514","Kalix",2022,15729,8034,0.306633973573083,83.9,10.8,"IntGr1KomUtbBAS",6.2,48300,299460,8.70262224,54.28571429
"2514","Kalix",2023,15547,7930,0.310340079856809,82.7,10.6,"IntGr1KomUtbBAS",5.3,52500,278250,8.27205882,36.84210526
"2518","Övertorneå",2016,4534,2278,0.252845126175161,76.8,18,"IntGr1KomKonUtb",5.3,44300,234790,9.4,40.625
"2518","Övertorneå",2017,4461,2205,0.266972945380296,76.9,19.7,"IntGr1KomKonUtb",5.4,44800,241920,11.1,24.48979592
"2518","Övertorneå",2018,4410,2128,0.273392577104025,77.7,18.2,"IntGr1KomKonUtb",5.5,45500,250250,11.4,11.11111111
"2518","Övertorneå",2019,4299,2043,0.274298056155508,77.9,16.4,"IntGr1KomKonUtb",5.5,46500,255750,8.9,33.33333333
"2518","Övertorneå",2020,4217,1971,0.278026905829596,78.2,15.1,"IntGr1KomKonUtb",5.6,47300,264880,11.2,12.5
"2518","Övertorneå",2021,4211,1948,0.297632468996618,79.3,13.1,"IntGr1KomKonUtb",5.9,47600,280840,8.12619503,30
"2518","Övertorneå",2022,4119,1859,0.303938859494415,82.4,11.2,"IntGr1KomUtbBAS",6.1,48300,294630,10.49618321,28.57142857
"2518","Övertorneå",2023,4088,1848,0.312536786344909,81.8,9.6,"IntGr1KomUtbBAS",5.2,52500,273000,7.96812749,100
"2521","Pajala",2016,6116,2921,0.250283553875236,79.1,18.9,"IntGr1KomKonUtb",5.4,44300,239220,9.8,84.61538462
"2521","Pajala",2017,6101,2813,0.248340491995314,79.8,18.7,"IntGr1KomKonUtb",5.6,44800,250880,11.7,89.65517242
"2521","Pajala",2018,6039,2761,0.248006379585327,80.9,16.4,"IntGr1KomKonUtb",5.7,45500,259350,9.8,
"2521","Pajala",2019,6052,2773,0.248896025692493,81,14.2,"IntGr1KomKonUtb",5.7,46500,265050,10.3,
"2521","Pajala",2020,5966,2726,0.252152521525215,82.4,13.2,"IntGr1KomKonUtb",5.8,47300,274340,12.9,60
"2521","Pajala",2021,5973,2710,0.255441478439425,83.1,11.3,"IntGr1KomKonUtb",6.1,47600,290360,14.21319797,
"2521","Pajala",2022,5883,2684,0.26077943615257,83.7,9.2,"IntGr1KomUtbBAS",6.3,48300,304290,11.49814001,
"2521","Pajala",2023,5871,2620,0.264693446088795,84.4,7.1,"IntGr1KomUtbBAS",5.5,52500,288750,11.32852729,
"2523","Gällivare",2016,17956,10112,0.262472647702407,86.2,11,"IntGr1KomKonUtb",6.3,44300,279090,7.6,
"2523","Gällivare",2017,17825,9987,0.262643993417444,86.2,10.6,"IntGr1KomKonUtb",6.4,44800,286720,9.5,
"2523","Gällivare",2018,17630,9750,0.265287870318614,86.7,9.4,"IntGr1KomKonUtb",6.6,45500,300300,9.9,
"2523","Gällivare",2019,17529,9645,0.267883293905599,86,8.4,"IntGr1KomKonUtb",6.7,46500,311550,9.6,
"2523","Gällivare",2020,17462,9609,0.274636693914623,86.6,9,"IntGr1KomKonUtb",6.8,47300,321640,10,
"2523","Gällivare",2021,17449,9508,0.278331614529621,87.2,8,"IntGr1KomKonUtb",7.1,47600,337960,9.6933729,
"2523","Gällivare",2022,17420,9472,0.284467914131558,88.4,6.7,"IntGr1KomUtbBAS",7.3,48300,352590,9.77970957,54.16666666
"2523","Gällivare",2023,17330,9395,0.29004980887293,88.3,6,"IntGr1KomUtbBAS",6.4,52500,336000,9.68188105,15.55555555
"2560","Älvsbyn",2016,8193,4292,0.23305742369374,81.4,14.8,"IntGr1KomKonUtb",5.5,44300,243650,8.2,
"2560","Älvsbyn",2017,8274,4341,0.236559139784946,80.2,15.2,"IntGr1KomKonUtb",5.7,44800,255360,6.6,33.33333333
"2560","Älvsbyn",2018,8140,4244,0.24109232769831,80.9,13.7,"IntGr1KomKonUtb",5.7,45500,259350,8.2,43.75
"2560","Älvsbyn",2019,8066,4235,0.246517739816032,80.2,13.2,"IntGr1KomKonUtb",5.8,46500,269700,7.1,33.33333333
"2560","Älvsbyn",2020,8054,4246,0.25268958278667,79.8,16,"IntGr1KomKonUtb",5.8,47300,274340,8.7,43.75
"2560","Älvsbyn",2021,8009,4228,0.255520504731861,80.6,16.2,"IntGr1KomKonUtb",6,47600,285600,10.63598871,59.52380953
"2560","Älvsbyn",2022,7911,4152,0.266259623042209,83,11.1,"IntGr1KomUtbBAS",6.1,48300,294630,15.25054466,52.94117647
"2560","Älvsbyn",2023,7783,4028,0.269958847736626,83.3,10,"IntGr1KomUtbBAS",5.4,52500,283500,11.9840213,56.52173913
"2580","Luleå",2016,76770,45408,0.466668374010807,80.1,12.1,"IntGr1KomKonUtb",5.7,44300,252510,10.5,28.1195079
"2580","Luleå",2017,77470,45496,0.469233893486318,80.2,12.2,"IntGr1KomKonUtb",5.8,44800,259840,10.9,22.63450835
"2580","Luleå",2018,77832,45435,0.471972300849171,80.5,11.9,"IntGr1KomKonUtb",5.9,45500,268450,9,32.14990138
"2580","Luleå",2019,78105,45410,0.475314715305633,79.5,11.3,"IntGr1KomKonUtb",5.9,46500,274350,8.8,27.86177106
"2580","Luleå",2020,78549,45608,0.481120217205491,79.1,12.5,"IntGr1KomKonUtb",5.9,47300,279070,9.7,39.76833977
"2580","Luleå",2021,78867,45692,0.486845742141368,79.7,11.2,"IntGr1KomKonUtb",6.2,47600,295120,9.9389002,52.09302325
"2580","Luleå",2022,79244,45856,0.494715223162851,81.6,9.6,"IntGr1KomUtbBAS",6.4,48300,309120,10.65238202,36.90851735
"2580","Luleå",2023,79352,45964,0.501661212560266,82,8.5,"IntGr1KomUtbBAS",5.5,52500,288750,8.63221885,40.20618556
"2581","Piteå",2016,41904,23291,0.350780532598714,81.9,12.7,"IntGr1KomKonUtb",5.7,44300,252510,9.9,24.16666667
"2581","Piteå",2017,42184,23202,0.353394689924348,81.9,12.6,"IntGr1KomKonUtb",5.8,44800,259840,9.1,50.56818182
"2581","Piteå",2018,42116,23035,0.359793466196979,82.7,12.2,"IntGr1KomKonUtb",5.9,45500,268450,8.9,49.39759036
"2581","Piteå",2019,42281,23038,0.364265129682997,83.1,11.2,"IntGr1KomKonUtb",6,46500,279000,8.8,44.33497537
"2581","Piteå",2020,42226,22944,0.371045292816617,82.8,11.9,"IntGr1KomKonUtb",6,47300,283800,8.9,39.42857142
"2581","Piteå",2021,42323,22930,0.375727548222618,83.5,11.4,"IntGr1KomKonUtb",6.3,47600,299880,10.74187319,35.35911603
"2581","Piteå",2022,42362,22852,0.385350318471338,85.4,9.5,"IntGr1KomUtbBAS",6.5,48300,313950,11.14508731,40.60150375
"2581","Piteå",2023,42344,22801,0.392039126434555,84.9,9,"IntGr1KomUtbBAS",5.6,52500,294000,9.1595045,41.35338346
"2582","Boden",2016,28042,15563,0.375751866077252,81.4,14.3,"IntGr1KomKonUtb",5.6,44300,248080,8.6,
"2582","Boden",2017,28181,15553,0.376613077644006,81.5,14.1,"IntGr1KomKonUtb",5.7,44800,255360,7.1,100
"2582","Boden",2018,28064,15313,0.379944735311228,82.9,12.8,"IntGr1KomKonUtb",5.8,45500,263900,6.9,21.77419355
"2582","Boden",2019,28080,15284,0.380024714690703,82.3,12.4,"IntGr1KomKonUtb",5.8,46500,269700,8.8,16.09195402
"2582","Boden",2020,28060,15239,0.3833284628872,82.2,13,"IntGr1KomKonUtb",5.9,47300,279070,8.8,27.95698924
"2582","Boden",2021,28160,15262,0.387970144885116,82.6,12.4,"IntGr1KomKonUtb",6.1,47600,290360,10.32744062,29.80769231
"2582","Boden",2022,28048,15097,0.392706248610185,84.8,10.7,"IntGr1KomUtbBAS",6.3,48300,304290,9.9009901,29.87012987
"2582","Boden",2023,27943,14974,0.398197124338821,84.4,9.3,"IntGr1KomUtbBAS",5.5,52500,288750,8.04520052,22.22222222
"2583","Haparanda",2016,9864,5148,0.221217990101141,68,21.9,"IntGr1KomKonUtb",5.1,44300,225930,9.3,
"2583","Haparanda",2017,9805,5026,0.238578680203046,69.5,21.7,"IntGr1KomKonUtb",5.2,44800,232960,7.5,
"2583","Haparanda",2018,9785,4902,0.245535714285714,70,20.6,"IntGr1KomKonUtb",5.3,45500,241150,11,
